suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,disable_rabit,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,segments_pruned_by_rabit,vectors_processed
layout_selectivity,random_50_pct,false,true,true,false,rowgroup_plus_rabit,7,0.108,0,0,0,0,4883
layout_selectivity,random_50_pct,false,true,true,false,rowgroup_plus_rabit,8,0.109,0,0,0,0,4883
layout_selectivity,random_50_pct,false,true,true,false,rowgroup_plus_rabit,9,0.105,0,0,0,0,4883
layout_selectivity,random_50_pct,false,true,true,false,rowgroup_plus_rabit,10,0.106,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0814,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0823,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0817,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0803,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0827,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0801,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0808,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0802,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0801,0,0,0,0,4883
layout_selectivity,random_90_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0818,0,0,0,0,4883
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0002,81,0,0,54,6
layout_selectivity,sorted_0_1_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0002,81,0,0,54,6
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0007,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0008,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0007,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0008,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0008,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0007,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0007,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0007,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0008,81,0,0,10,50
layout_selectivity,sorted_1_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0007,81,0,0,10,50
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0032,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0032,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0033,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0032,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0032,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0032,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0032,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0032,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0033,77,0,0,55,245
layout_selectivity,sorted_5_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0032,77,0,0,55,245
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0062,73,0,0,51,489
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0062,73,0,0,51,489
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0064,73,0,0,51,489
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0062,73,0,0,51,489
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0062,73,0,0,51,489
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0062,73,0,0,51,489
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0062,73,0,0,51,489
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0061,73,0,0,51,489
layout_selectivity,sorted_10_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0062,73,0,0,51,489
