suite,query_name,mode,disable_zonemap,disable_segment_zonemap,disable_sketch,runs,avg_total_time_s,avg_row_groups_pruned_by_zonemap,avg_segments_pruned_by_zonemap,avg_segments_pruned_by_sketch,avg_vectors_processed
layout_selectivity,random_0_1_pct,sketch_only,true,true,false,10,0.058800,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_0_1_pct,zonemap_only,false,false,true,10,0.042820,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_10_pct,full,false,false,false,10,0.069130,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_10_pct,none,true,true,true,10,0.051060,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_10_pct,rowgroup_only,false,true,true,10,0.052120,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_10_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.051120,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_10_pct,rowgroup_plus_sketch,false,true,false,10,0.067490,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_10_pct,sketch_only,true,true,false,10,0.067160,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_10_pct,zonemap_only,false,false,true,10,0.050390,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_1_pct,full,false,false,false,10,0.071210,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_1_pct,none,true,true,true,10,0.043260,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_1_pct,rowgroup_only,false,true,true,10,0.043930,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_1_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.043550,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_1_pct,rowgroup_plus_sketch,false,true,false,10,0.059160,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_1_pct,sketch_only,true,true,false,10,0.061810,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_1_pct,zonemap_only,false,false,true,10,0.042530,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_20_pct,full,false,false,false,10,0.078560,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_20_pct,none,true,true,true,10,0.060580,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_20_pct,rowgroup_only,false,true,true,10,0.060870,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_20_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.062290,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_20_pct,rowgroup_plus_sketch,false,true,false,10,0.076590,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_20_pct,sketch_only,true,true,false,10,0.077510,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_20_pct,zonemap_only,false,false,true,10,0.060450,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_50_pct,full,false,false,false,10,0.090250,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_50_pct,none,true,true,true,10,0.072600,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_50_pct,rowgroup_only,false,true,true,10,0.072540,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_50_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.073480,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_50_pct,rowgroup_plus_sketch,false,true,false,10,0.088230,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_50_pct,sketch_only,true,true,false,10,0.087040,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_50_pct,zonemap_only,false,false,true,10,0.070100,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_5_pct,full,false,false,false,10,0.061810,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_5_pct,none,true,true,true,10,0.046160,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_5_pct,rowgroup_only,false,true,true,10,0.045880,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_5_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.046670,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_5_pct,rowgroup_plus_sketch,false,true,false,10,0.063960,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_5_pct,sketch_only,true,true,false,10,0.061820,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_5_pct,zonemap_only,false,false,true,10,0.046440,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_90_pct,full,false,false,false,10,0.000960,0.000000,0.000000,4883.000000,1.000000
layout_selectivity,random_90_pct,none,true,true,true,10,0.040230,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_90_pct,rowgroup_only,false,true,true,10,0.039990,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_90_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.040830,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,random_90_pct,rowgroup_plus_sketch,false,true,false,10,0.000940,0.000000,0.000000,4883.000000,1.000000
layout_selectivity,random_90_pct,sketch_only,true,true,false,10,0.001010,0.000000,0.000000,4883.000000,1.000000
layout_selectivity,random_90_pct,zonemap_only,false,false,true,10,0.039710,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,sorted_0_1_pct,full,false,false,false,10,0.000220,81.000000,0.000000,54.000000,6.000000
layout_selectivity,sorted_0_1_pct,none,true,true,true,10,0.032780,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,sorted_0_1_pct,rowgroup_only,false,true,true,10,0.000510,81.000000,0.000000,0.000000,60.000000
layout_selectivity,sorted_0_1_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.000500,81.000000,0.000000,0.000000,60.000000
layout_selectivity,sorted_0_1_pct,rowgroup_plus_sketch,false,true,false,10,0.000150,81.000000,0.000000,54.000000,6.000000
layout_selectivity,sorted_0_1_pct,sketch_only,true,true,false,10,0.010600,0.000000,0.000000,4877.000000,7.000000
layout_selectivity,sorted_0_1_pct,zonemap_only,false,false,true,10,0.000500,81.000000,0.000000,0.000000,60.000000
layout_selectivity,sorted_10_pct,full,false,false,false,10,0.003120,73.000000,0.000000,51.000000,489.000000
layout_selectivity,sorted_10_pct,none,true,true,true,10,0.032070,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,sorted_10_pct,rowgroup_only,false,true,true,10,0.003590,73.000000,0.000000,0.000000,540.000000
layout_selectivity,sorted_10_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.003580,73.000000,0.000000,0.000000,540.000000
layout_selectivity,sorted_10_pct,rowgroup_plus_sketch,false,true,false,10,0.003120,73.000000,0.000000,51.000000,489.000000
layout_selectivity,sorted_10_pct,sketch_only,true,true,false,10,0.013140,0.000000,0.000000,4394.000000,490.000000
layout_selectivity,sorted_10_pct,zonemap_only,false,false,true,10,0.003540,73.000000,0.000000,0.000000,540.000000
layout_selectivity,sorted_1_pct,full,false,false,false,10,0.000730,81.000000,0.000000,10.000000,50.000000
layout_selectivity,sorted_1_pct,none,true,true,true,10,0.033570,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,sorted_1_pct,rowgroup_only,false,true,true,10,0.000460,81.000000,0.000000,0.000000,60.000000
layout_selectivity,sorted_1_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.000440,81.000000,0.000000,0.000000,60.000000
layout_selectivity,sorted_1_pct,rowgroup_plus_sketch,false,true,false,10,0.000420,81.000000,0.000000,10.000000,50.000000
layout_selectivity,sorted_1_pct,sketch_only,true,true,false,10,0.010640,0.000000,0.000000,4833.000000,51.000000
layout_selectivity,sorted_1_pct,zonemap_only,false,false,true,10,0.000460,81.000000,0.000000,0.000000,60.000000
layout_selectivity,sorted_20_pct,full,false,false,false,10,0.006470,65.000000,0.000000,43.000000,977.000000
layout_selectivity,sorted_20_pct,none,true,true,true,10,0.032350,0.000000,0.000000,0.000000,4883.000000
layout_selectivity,sorted_20_pct,rowgroup_only,false,true,true,10,0.006760,65.000000,0.000000,0.000000,1020.000000
layout_selectivity,sorted_20_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.006630,65.000000,0.000000,0.000000,1020.000000
layout_selectivity,sorted_20_pct,rowgroup_plus_sketch,false,true,false,10,0.006860,65.000000,0.000000,43.000000,977.000000
layout_selectivity,sorted_20_pct,sketch_only,true,true,false,10,0.015450,0.000000,0.000000,3906.000000,978.000000
layout_selectivity,sorted_20_pct,zonemap_only,false,false,true,10,0.006830,65.000000,0.000000,0.000000,1020.000000
