suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
layout_selectivity,sorted_0_1_pct,false,false,false,full,9,0.0002,81,0,54,6
layout_selectivity,sorted_0_1_pct,false,false,false,full,10,0.0002,81,0,54,6
layout_selectivity,sorted_1_pct,false,false,false,full,1,0.0006,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,2,0.0004,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,3,0.0004,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,4,0.0004,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,5,0.0004,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,6,0.0004,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,7,0.0004,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,8,0.0035,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,9,0.0004,81,0,10,50
layout_selectivity,sorted_1_pct,false,false,false,full,10,0.0004,81,0,10,50
layout_selectivity,sorted_5_pct,false,false,false,full,1,0.0028,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,2,0.0017,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,3,0.0016,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,4,0.0015,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,5,0.0015,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,6,0.0015,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,7,0.0015,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,8,0.0015,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,9,0.0015,77,0,55,245
layout_selectivity,sorted_5_pct,false,false,false,full,10,0.0015,77,0,55,245
layout_selectivity,sorted_10_pct,false,false,false,full,1,0.0050,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,2,0.0032,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,3,0.0030,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,4,0.0029,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,5,0.0029,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,6,0.0028,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,7,0.0029,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,8,0.0029,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,9,0.0028,73,0,51,489
layout_selectivity,sorted_10_pct,false,false,false,full,10,0.0028,73,0,51,489
layout_selectivity,sorted_20_pct,false,false,false,full,1,0.0094,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,2,0.0066,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,3,0.0063,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,4,0.0061,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,5,0.0062,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,6,0.0061,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,7,0.0061,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,8,0.0060,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,9,0.0060,65,0,43,977
layout_selectivity,sorted_20_pct,false,false,false,full,10,0.0059,65,0,43,977
layout_selectivity,sorted_50_pct,false,false,false,full,1,0.0238,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,2,0.0176,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,3,0.0177,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,4,0.0177,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,5,0.0176,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,6,0.0176,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,7,0.0176,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,8,0.0177,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,9,0.0180,41,0,18,2442
layout_selectivity,sorted_50_pct,false,false,false,full,10,0.0191,41,0,18,2442
layout_selectivity,sorted_90_pct,false,false,false,full,1,0.0017,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,2,0.0016,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,3,0.0011,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,4,0.0011,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,5,0.0009,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,6,0.0009,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,7,0.0008,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,8,0.0008,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,9,0.0008,8,0,4440,0
layout_selectivity,sorted_90_pct,false,false,false,full,10,0.0007,8,0,4440,0
layout_selectivity,block_0_1_pct,false,false,false,full,1,0.0004,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,2,0.0002,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,3,0.0002,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,4,0.0002,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,5,0.0002,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,6,0.0002,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,7,0.0002,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,8,0.0001,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,9,0.0002,81,0,54,6
layout_selectivity,block_0_1_pct,false,false,false,full,10,0.0002,81,0,54,6
layout_selectivity,block_1_pct,false,false,false,full,1,0.0005,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,2,0.0004,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,3,0.0004,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,4,0.0003,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,5,0.0003,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,6,0.0003,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,7,0.0003,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,8,0.0003,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,9,0.0003,81,0,10,50
layout_selectivity,block_1_pct,false,false,false,full,10,0.0003,81,0,10,50
layout_selectivity,block_5_pct,false,false,false,full,1,0.0026,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,2,0.0016,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,3,0.0015,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,4,0.0015,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,5,0.0015,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,6,0.0015,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,7,0.0015,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,8,0.0014,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,9,0.0015,77,0,55,245
layout_selectivity,block_5_pct,false,false,false,full,10,0.0015,77,0,55,245
layout_selectivity,block_10_pct,false,false,false,full,1,0.0046,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,2,0.0030,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,3,0.0028,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,4,0.0027,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,5,0.0027,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,6,0.0027,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,7,0.0027,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,8,0.0027,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,9,0.0027,73,0,51,489
layout_selectivity,block_10_pct,false,false,false,full,10,0.0027,73,0,51,489
layout_selectivity,block_20_pct,false,false,false,full,1,0.0094,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,2,0.0065,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,3,0.0062,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,4,0.0060,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,5,0.0060,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,6,0.0060,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,7,0.0059,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,8,0.0059,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,9,0.0059,65,0,43,977
layout_selectivity,block_20_pct,false,false,false,full,10,0.0059,65,0,43,977
layout_selectivity,block_50_pct,false,false,false,full,1,0.0237,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,2,0.0171,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,3,0.0169,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,4,0.0169,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,5,0.0169,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,6,0.0171,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,7,0.0171,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,8,0.0172,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,9,0.0169,41,0,18,2442
layout_selectivity,block_50_pct,false,false,false,full,10,0.0172,41,0,18,2442
layout_selectivity,block_90_pct,false,false,false,full,1,0.0014,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,2,0.0013,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,3,0.0008,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,4,0.0008,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,5,0.0007,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,6,0.0007,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,7,0.0007,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,8,0.0007,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,9,0.0007,8,0,4440,0
layout_selectivity,block_90_pct,false,false,false,full,10,0.0007,8,0,4440,0
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,1,0.0429,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,2,0.0428,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,3,0.0431,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,4,0.0432,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,5,0.0427,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,6,0.0425,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,7,0.0427,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,8,0.0427,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,9,0.0428,0,0,0,4883
layout_selectivity,random_0_1_pct,false,false,true,zonemap_only,10,0.0428,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,1,0.0431,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,2,0.0432,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,3,0.0443,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,4,0.0419,0,0,0,4883
layout_selectivity,random_1_pct,false,false,true,zonemap_only,5,0.0420,0,0,0,4883
