suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
ndv_predicates,high_eq,false,false,false,full,9,0.0022,63,0,0,1140
ndv_predicates,high_eq,false,false,false,full,10,0.0022,63,0,0,1140
ndv_predicates,high_lt,false,false,false,full,1,0.0078,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,2,0.0066,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,3,0.0067,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,4,0.0066,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,5,0.0082,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,6,0.0067,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,7,0.0065,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,8,0.0066,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,9,0.0064,57,0,514,986
ndv_predicates,high_lt,false,false,false,full,10,0.0088,57,0,514,986
ndv_predicates,high_between,false,false,false,full,1,0.0049,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,2,0.0058,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,3,0.0048,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,4,0.0046,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,5,0.0046,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,6,0.0067,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,7,0.0052,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,8,0.0048,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,9,0.0051,59,0,1117,263
ndv_predicates,high_between,false,false,false,full,10,0.0046,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,1,0.0084,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,2,0.0093,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,3,0.0082,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,4,0.0089,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,5,0.0080,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,6,0.0096,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,7,0.0082,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,8,0.0079,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,9,0.0081,59,0,1117,263
ndv_predicates,high_conjunct,false,false,false,full,10,0.0107,59,0,1117,263
ndv_predicates,low_eq,false,false,true,zonemap_only,1,0.0327,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,2,0.0273,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,3,0.0277,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,4,0.0280,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,5,0.0354,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,6,0.0273,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,7,0.0274,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,8,0.0277,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,9,0.0274,0,0,0,4883
ndv_predicates,low_eq,false,false,true,zonemap_only,10,0.0276,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,1,0.0277,0,0,0,4883
ndv_predicates,low_lt,false,false,true,zonemap_only,2,0.0274,0,0,0,4883
