suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,disable_rabit,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,segments_pruned_by_rabit,vectors_processed
ndv_predicates,medium_lt,false,true,true,false,rowgroup_plus_rabit,9,0.0184,0,0,0,2915,1969
ndv_predicates,medium_lt,false,true,true,false,rowgroup_plus_rabit,10,0.0178,0,0,0,2915,1969
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,1,0.0126,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,2,0.0124,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,3,0.0127,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,4,0.0134,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,5,0.0124,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,6,0.0126,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,7,0.0125,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,8,0.0130,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,9,0.0126,0,0,0,3641,1243
ndv_predicates,medium_between,false,true,true,false,rowgroup_plus_rabit,10,0.0125,0,0,0,3641,1243
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,1,0.0454,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,2,0.0420,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,3,0.0416,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,4,0.0418,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,5,0.0418,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,6,0.0421,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,7,0.0431,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,8,0.0423,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,9,0.0418,0,0,0,0,4883
ndv_predicates,medium_conjunct,false,true,true,false,rowgroup_plus_rabit,10,0.0426,0,0,0,0,4883
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,1,0.0007,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,2,0.0007,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,3,0.0007,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,4,0.0007,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,5,0.0007,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,6,0.0007,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,7,0.0007,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,8,0.0008,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,9,0.0007,63,0,0,1130,10
ndv_predicates,high_eq,false,true,true,false,rowgroup_plus_rabit,10,0.0007,63,0,0,1130,10
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,1,0.0087,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,2,0.0085,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,3,0.0086,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,4,0.0085,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,5,0.0085,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,6,0.0086,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,7,0.0085,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,8,0.0087,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,9,0.0086,57,0,0,514,986
ndv_predicates,high_lt,false,true,true,false,rowgroup_plus_rabit,10,0.0087,57,0,0,514,986
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,1,0.0031,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,2,0.0032,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,3,0.0031,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,4,0.0032,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,5,0.0033,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,6,0.0032,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,7,0.0032,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,8,0.0032,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,9,0.0034,59,0,0,1126,254
ndv_predicates,high_between,false,true,true,false,rowgroup_plus_rabit,10,0.0032,59,0,0,1126,254
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,1,0.0185,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,2,0.0217,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,3,0.0237,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,4,0.0206,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,5,0.0247,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,6,0.0240,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,7,0.0240,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,8,0.0193,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,9,0.0240,59,0,0,0,1380
ndv_predicates,high_conjunct,false,true,true,false,rowgroup_plus_rabit,10,0.0260,59,0,0,0,1380
