suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
ndv_selectivity,medium_5_pct,false,false,false,full,7,0.0084,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,false,false,full,8,0.0085,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,false,false,full,9,0.0085,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,false,false,full,10,0.0085,0,0,3641,1243
ndv_selectivity,medium_10_pct,false,false,false,full,1,0.0146,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,2,0.0098,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,3,0.0098,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,4,0.0103,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,5,0.0104,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,6,0.0103,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,7,0.0102,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,8,0.0102,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,9,0.0103,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,false,false,full,10,0.0102,0,0,3399,1485
ndv_selectivity,medium_20_pct,false,false,false,full,1,0.0199,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,2,0.0138,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,3,0.0137,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,4,0.0135,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,5,0.0134,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,6,0.0136,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,7,0.0134,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,8,0.0133,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,9,0.0135,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,false,false,full,10,0.0136,0,0,2915,1969
ndv_selectivity,medium_50_pct,false,false,false,full,1,0.0280,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,false,false,full,2,0.0187,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,false,false,full,3,0.0190,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,false,false,full,4,0.0189,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,false,false,full,5,0.0188,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,false,false,full,6,0.0188,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,false,false,full,7,0.0189,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,false,false,full,8,0.0189,0,0,1446,3438
