suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,disable_rabit,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,segments_pruned_by_rabit,vectors_processed
ndv_selectivity,low_90_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0507,0,0,0,0,4883
ndv_selectivity,low_90_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0505,0,0,0,0,4883
ndv_selectivity,low_90_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0509,0,0,0,0,4883
ndv_selectivity,low_90_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0913,0,0,0,0,4883
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0096,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0093,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0094,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0093,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0094,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0094,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0095,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0094,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0094,0,0,0,3836,1048
ndv_selectivity,medium_1_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0094,0,0,0,3836,1048
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0127,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0128,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0126,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0127,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0133,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0126,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0127,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0126,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0128,0,0,0,3641,1243
ndv_selectivity,medium_5_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0127,0,0,0,3641,1243
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0145,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0143,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0143,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0145,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0141,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0142,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0141,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0157,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0145,0,0,0,3399,1485
ndv_selectivity,medium_10_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0143,0,0,0,3399,1485
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0176,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0177,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0180,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0174,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0175,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0176,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0176,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0179,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0180,0,0,0,2915,1969
ndv_selectivity,medium_20_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0175,0,0,0,2915,1969
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0291,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0294,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0300,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0290,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0290,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0300,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0291,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0291,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0293,0,0,0,1446,3438
ndv_selectivity,medium_50_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0296,0,0,0,1446,3438
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0411,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0408,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0406,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0412,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0412,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0415,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0403,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0409,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,9,0.0408,0,0,0,0,4883
ndv_selectivity,medium_90_pct,false,true,true,false,rowgroup_plus_rabit,10,0.0414,0,0,0,0,4883
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,1,0.0010,71,0,0,601,59
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,2,0.0009,71,0,0,601,59
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,3,0.0009,71,0,0,601,59
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,4,0.0009,71,0,0,601,59
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,5,0.0010,71,0,0,601,59
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,6,0.0009,71,0,0,601,59
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,7,0.0009,71,0,0,601,59
ndv_selectivity,high_1_pct,false,true,true,false,rowgroup_plus_rabit,8,0.0010,71,0,0,601,59
