suite,query_name,disable_zonemap,disable_segment_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,1,0.0222,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,2,0.0221,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,3,0.0229,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,4,0.0228,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,5,0.0214,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,6,0.0220,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,7,0.0218,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,8,0.0221,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,9,0.0220,0,0,0,4883
distribution_predicates,hotspot_eq_hotspot_value,false,false,true,zonemap_only,10,0.0220,0,0,0,4883
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,1,0.0133,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,2,0.0134,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,3,0.0134,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,4,0.0138,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,5,0.0138,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,6,0.0136,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,7,0.0144,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,8,0.0134,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,9,0.0133,31,5,0,2999
distribution_predicates,hotspot_eq_nonhotspot_value,false,false,true,zonemap_only,10,0.0134,31,5,0,2999
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,1,0.0287,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,2,0.0307,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,3,0.0292,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,4,0.0286,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,5,0.0287,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,6,0.0306,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,7,0.0291,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,8,0.0285,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,9,0.0293,0,0,0,4883
distribution_predicates,hotspot_between_hotspot_band,false,false,true,zonemap_only,10,0.0291,0,0,0,4883
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,1,0.0146,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,2,0.0146,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,3,0.0144,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,4,0.0154,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,5,0.0145,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,6,0.0150,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,7,0.0149,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,8,0.0146,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,9,0.0147,31,5,0,2999
distribution_predicates,hotspot_between_nonhotspot_band,false,false,true,zonemap_only,10,0.0150,31,5,0,2999
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,1,0.0085,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,2,0.0083,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,3,0.0089,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,4,0.0088,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,5,0.0079,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,6,0.0092,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,7,0.0101,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,8,0.0089,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,9,0.0085,0,0,0,4883
distribution_predicates,uniform_eq_hotspot_value,true,true,false,sketch_only,10,0.0080,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,1,0.0094,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,2,0.0085,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,3,0.0087,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,4,0.0083,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,5,0.0097,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,6,0.0093,0,0,0,4883
distribution_predicates,uniform_eq_nonhotspot_value,true,true,false,sketch_only,7,0.0080,0,0,0,4883
